,cultura,ref_infra_v,ref_rgb,data,mes,path,area,imagens_baixadas,imagens_processadas
3143,aveia,b7e4847b_v,b7e4847b_rgb,2024-06-04,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517773308-1_plantio_04-06-24_colheita_18-10-24.kml,0.0,"[['./imagens/b7e4847b_v_d29/abd423282e2acfcf009f8d3cd679923f/response.png', './imagens/b7e4847b_v_d29/4a5196ffb1afe66237457a7e3016fc0f/response.png'], ['./imagens/b7e4847b_v_d44/fca3ef4ad2c06aaa20a400ace1c044a7/response.png'], ['./imagens/b7e4847b_v_d64/7434c02465b90d823ad6661310e86399/response.png']]","['./processadas/mascara_b7e4847b_v_d29.png', './processadas/mascara_b7e4847b_v_d44.png', './processadas/mascara_b7e4847b_v_d64.png']"
3144,aveia,3aaef7c4_v,3aaef7c4_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517785011-1_plantio_01-06-24_colheita_01-10-24.kml,0.0,"[['./imagens/3aaef7c4_v_d29/32b15761b8cc8e83f0404638638baaaf/response.png', './imagens/3aaef7c4_v_d29/718ab5ba0bf6ac8d889b1b260177cbbd/response.png'], ['./imagens/3aaef7c4_v_d44/788ee0ebbd8b83fc009f33c98322371b/response.png'], ['./imagens/3aaef7c4_v_d64/9ec9fa99dc775cd850e77358636fdc2e/response.png']]","['./processadas/mascara_3aaef7c4_v_d29.png', './processadas/mascara_3aaef7c4_v_d44.png', './processadas/mascara_3aaef7c4_v_d64.png']"
3145,aveia,5d21c683_v,5d21c683_rgb,2024-06-27,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518209117-1_plantio_27-06-24_colheita_25-09-24.kml,0.0,"[['./imagens/5d21c683_v_d29/0b05edeecdeebcf21e60633113d94a4d/response.png'], ['./imagens/5d21c683_v_d44/99f8ba4d683e9aa328798fa5341bb4d4/response.png'], ['./imagens/5d21c683_v_d64/49debb04762d4b15b950294fb4e473b9/response.png']]","['./processadas/mascara_5d21c683_v_d29.png', './processadas/mascara_5d21c683_v_d44.png', './processadas/mascara_5d21c683_v_d64.png']"
3146,aveia,91731d9a_v,91731d9a_rgb,2025-05-20,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519748106-1_plantio_20-05-25_colheita_07-10-25.kml,0.0,"[['./imagens/91731d9a_v_d29/aafaa36ae8d8c8b38de6a8a67366783c/response.png', './imagens/91731d9a_v_d29/bbdfcf071ad914b3cd93d2a0f197839d/response.png', './imagens/91731d9a_v_d29/ab9688ffb8af02636d8d56e1765a03b7/response.png', './imagens/91731d9a_v_d29/aae32909cc1228232cd86f0727be6841/response.png', './imagens/91731d9a_v_d29/3c1b6a9e4dbe486b1c876f7676d20969/response.png', './imagens/91731d9a_v_d29/e8e4a41af8f69e923eca7d27456add4c/response.png'], ['./imagens/91731d9a_v_d44/272b01410a8d2983f42efb72eac5101f/response.png', './imagens/91731d9a_v_d44/9426fb6298dd62471b6b5144da7a96f0/response.png', './imagens/91731d9a_v_d44/881ae0ef8fad9d49d30359848034b594/response.png', './imagens/91731d9a_v_d44/5e86d7fb53c0b2d013750d418089b9e4/response.png', './imagens/91731d9a_v_d44/7d5ab2f589cb52418c6183dfe26db642/response.png'], ['./imagens/91731d9a_v_d64/b421eaafe8d67fb6d30a85291790e9c5/response.png', './imagens/91731d9a_v_d64/3f3b116542c6d0ec19ed07835af2a59a/response.png', './imagens/91731d9a_v_d64/3fa469a0c271a933fc24398809749a15/response.png', './imagens/91731d9a_v_d64/63584de201c8dfbe390acfaa64f9bb3e/response.png']]","['./processadas/mascara_91731d9a_v_d29.png', './processadas/mascara_91731d9a_v_d44.png', './processadas/mascara_91731d9a_v_d64.png']"
3147,aveia,29153763_v,29153763_rgb,2025-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519891916-1_plantio_21-05-25_colheita_10-09-25.kml,0.0,"[['./imagens/29153763_v_d29/3bfe6602773b64f41591fd81e5017c78/response.png'], ['./imagens/29153763_v_d44/ceecee2f394dc9a536a9218bc583123d/response.png', './imagens/29153763_v_d44/5100c834dd6acc9dbd0c6233002d80bb/response.png'], ['./imagens/29153763_v_d64/4eb34d097037ca4a743d73e4b878addd/response.png']]","['./processadas/mascara_29153763_v_d29.png', './processadas/mascara_29153763_v_d44.png', './processadas/mascara_29153763_v_d64.png']"
3148,aveia,a7f8e422_v,a7f8e422_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517558935-1_plantio_01-06-24_colheita_20-10-24.kml,0.0,"[['./imagens/a7f8e422_v_d29/74dce1666980c59d4488aed4da8e38d3/response.png', './imagens/a7f8e422_v_d29/94b82aa47961b4bfa47197960a227cba/response.png', './imagens/a7f8e422_v_d29/26452a9796db782908bfcc5841fc65e3/response.png', './imagens/a7f8e422_v_d29/e8476283296a18469b54cfdd0f9535a3/response.png'], ['./imagens/a7f8e422_v_d44/bef284e3f378792477fcadf3a21cc47c/response.png', './imagens/a7f8e422_v_d44/7942fc3fb4cee8e1aa9aa75c8005c51a/response.png'], ['./imagens/a7f8e422_v_d64/faf7a69598ef9de6c98c3dbf392ff810/response.png', './imagens/a7f8e422_v_d64/feaf199dec8376ba6c066491d810bf93/response.png']]","['./processadas/mascara_a7f8e422_v_d29.png', './processadas/mascara_a7f8e422_v_d44.png', './processadas/mascara_a7f8e422_v_d64.png']"
3149,aveia,a9eb8b89_v,a9eb8b89_rgb,2025-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520138838-1_plantio_20-06-25_colheita_20-10-25.kml,0.0,"[['./imagens/a9eb8b89_v_d29/1fae640626a223f0f3b68dd70c0a0e3e/response.png', './imagens/a9eb8b89_v_d29/c5357c32774454aa8d8554986b8f4542/response.png'], ['./imagens/a9eb8b89_v_d44/61a9c6de99ba981a91f69446b23fc1f2/response.png']]","['./processadas/mascara_a9eb8b89_v_d29.png', './processadas/mascara_a9eb8b89_v_d44.png']"
3150,aveia,e99361cc_v,e99361cc_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517665748-1_plantio_21-05-24_colheita_08-10-24.kml,0.0,"[['./imagens/e99361cc_v_d29/62965392ab6c1bad8aab82b5c66b6481/response.png', './imagens/e99361cc_v_d29/f0bf633b47e7e2bc251316ef9d5b920e/response.png'], ['./imagens/e99361cc_v_d44/c50a0766952bd09b04031b6b76bb0cab/response.png', './imagens/e99361cc_v_d44/9bee8681b95d268363614b156e935c61/response.png', './imagens/e99361cc_v_d44/fa53d10bcd1fbd29c5027c7321a60bee/response.png'], ['./imagens/e99361cc_v_d64/d564aa7a01adb056704f9c3da2d0d6fb/response.png', './imagens/e99361cc_v_d64/9f3984a4453c45b0c85836fd140f247c/response.png', './imagens/e99361cc_v_d64/c69669848a2badb6e9a9cdc1815506e1/response.png']]","['./processadas/mascara_e99361cc_v_d29.png', './processadas/mascara_e99361cc_v_d44.png', './processadas/mascara_e99361cc_v_d64.png']"
3151,aveia,9cc46ed1_v,9cc46ed1_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519881651-1_plantio_01-06-25_colheita_01-10-25.kml,0.0,"[['./imagens/9cc46ed1_v_d29/ce6c6179c5ea2af60090042ff1cfb01a/response.png', './imagens/9cc46ed1_v_d29/c9d8bd29cd1ff02ca73417d0281e4629/response.png', './imagens/9cc46ed1_v_d29/812ff974211da3fad98ab4569382e558/response.png', './imagens/9cc46ed1_v_d29/541823fb2a5d32a005f24ed39a7e7b04/response.png'], ['./imagens/9cc46ed1_v_d44/6bb37d066ebd422d07391d078a092774/response.png', './imagens/9cc46ed1_v_d44/be1ac57d307a00122ad6c23aa6b62e7f/response.png', './imagens/9cc46ed1_v_d44/997de2078ce05ff0e9e482a950121abd/response.png', './imagens/9cc46ed1_v_d44/3ac59ecac3fc6128242ad0e08c446de3/response.png']]","['./processadas/mascara_9cc46ed1_v_d29.png', './processadas/mascara_9cc46ed1_v_d44.png']"
3152,aveia,24b332c2_v,24b332c2_rgb,2024-06-14,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517497823-1_plantio_14-06-24_colheita_20-10-24.kml,0.0,"[['./imagens/24b332c2_v_d29/4d478b89c46807bf505759b5b22c8ca4/response.png'], ['./imagens/24b332c2_v_d44/298ec81c7795f7c35981c9ad7fa3bcb1/response.png'], ['./imagens/24b332c2_v_d64/fb5d3cc6fcf5c0451d702cda0a36301f/response.png']]","['./processadas/mascara_24b332c2_v_d29.png', './processadas/mascara_24b332c2_v_d44.png', './processadas/mascara_24b332c2_v_d64.png']"
3153,aveia,a71e42b8_v,a71e42b8_rgb,2025-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519585179-1_plantio_21-05-25_colheita_01-10-25.kml,0.0,"[['./imagens/a71e42b8_v_d29/ea54468158f865d13f70ec802f8548a6/response.png'], ['./imagens/a71e42b8_v_d44/2ff3df74905a1ad0fd795beb0de54c83/response.png', './imagens/a71e42b8_v_d44/2ade259dcc91830ff4b2b079551a74fc/response.png'], ['./imagens/a71e42b8_v_d64/0c0940c45c4900e2c27e5e2869ea879c/response.png']]","['./processadas/mascara_a71e42b8_v_d29.png', './processadas/mascara_a71e42b8_v_d44.png', './processadas/mascara_a71e42b8_v_d64.png']"
3154,aveia,63527c5f_v,63527c5f_rgb,2025-06-25,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519603893-1_plantio_25-06-25_colheita_28-10-25.kml,0.0,"[['./imagens/63527c5f_v_d29/94b72f8bfb762ccd4923c47278fdaa91/response.png', './imagens/63527c5f_v_d29/fdfd3c571328d2458b00c07919fa5e5b/response.png'], ['./imagens/63527c5f_v_d44/907a9298ec4d1b0fa5ed052fdbf4f971/response.png', './imagens/63527c5f_v_d44/fcaedc998d62e8b779e3b87dfe8e156e/response.png']]","['./processadas/mascara_63527c5f_v_d29.png', './processadas/mascara_63527c5f_v_d44.png']"
3155,aveia,53254827_v,53254827_rgb,2024-07-01,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518171812-1_plantio_01-07-24_colheita_16-10-24.kml,0.0,"[['./imagens/53254827_v_d29/a13dfee9b9954e84164e3e30c73de63a/response.png', './imagens/53254827_v_d29/ea1f7f991b0cef8059ce279177979f26/response.png'], ['./imagens/53254827_v_d44/65c6aa30b3e79df7345efe8f2d175b52/response.png'], ['./imagens/53254827_v_d64/11e3842d2d1daa50901375ab26ed84e4/response.png']]","['./processadas/mascara_53254827_v_d29.png', './processadas/mascara_53254827_v_d44.png', './processadas/mascara_53254827_v_d64.png']"
3156,aveia,b3198175_v,b3198175_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517419794-1_plantio_15-06-24_colheita_01-11-24.kml,0.0,"[['./imagens/b3198175_v_d29/d2124edf6dc2ae023481e34daf5373b1/response.png'], ['./imagens/b3198175_v_d44/5b8da37afab89cabcc9f23dd105cd196/response.png'], ['./imagens/b3198175_v_d64/3f12c610bb10993297d0d60ab2ffe97a/response.png', './imagens/b3198175_v_d64/23c5afd9fd30229c4e198b7a1a230cd0/response.png']]","['./processadas/mascara_b3198175_v_d29.png', './processadas/mascara_b3198175_v_d44.png', './processadas/mascara_b3198175_v_d64.png']"
3157,aveia,2ef41349_v,2ef41349_rgb,2024-06-11,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517733869-1_plantio_11-06-24_colheita_10-10-24.kml,0.0,"[['./imagens/2ef41349_v_d29/eb04bd9da667d9437a22660d9578021a/response.png', './imagens/2ef41349_v_d29/f67f7949da0748ae8b8a556ea1cacabd/response.png'], ['./imagens/2ef41349_v_d44/deb36b5a97c5f493a15c0d434dc05c07/response.png'], ['./imagens/2ef41349_v_d64/aa81e1402fe1218120d71218ed182406/response.png']]","['./processadas/mascara_2ef41349_v_d29.png', './processadas/mascara_2ef41349_v_d44.png', './processadas/mascara_2ef41349_v_d64.png']"
3158,aveia,9849b20d_v,9849b20d_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517666920-1_plantio_21-05-24_colheita_08-10-24.kml,0.0,"[['./imagens/9849b20d_v_d29/f2b5e898fe4261e34cc6f08662d04371/response.png'], ['./imagens/9849b20d_v_d44/d4e7a8b0be996a0dc364271e883f133c/response.png'], ['./imagens/9849b20d_v_d64/e0ef148e758d99eafbaa1cb7072a5b2b/response.png']]","['./processadas/mascara_9849b20d_v_d29.png', './processadas/mascara_9849b20d_v_d44.png', './processadas/mascara_9849b20d_v_d64.png']"
3159,aveia,3c179748_v,3c179748_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517850713-1_plantio_21-05-24_colheita_01-10-24.kml,0.0,"[['./imagens/3c179748_v_d29/540fc752c544895ea1d1435b523dc45a/response.png'], ['./imagens/3c179748_v_d44/8f1508edcba5e2b9718fcf31228347e9/response.png'], ['./imagens/3c179748_v_d64/02a44f6a134527810a178c7d644db207/response.png']]","['./processadas/mascara_3c179748_v_d29.png', './processadas/mascara_3c179748_v_d44.png', './processadas/mascara_3c179748_v_d64.png']"
3160,aveia,101037d4_v,101037d4_rgb,2024-06-24,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518191433-1_plantio_24-06-24_colheita_28-08-24.kml,0.0,"[['./imagens/101037d4_v_d29/76c8695eb177c7b4dba006e96e6a2a6f/response.png'], ['./imagens/101037d4_v_d44/19e55d023ac816c43994b84290fbc8c5/response.png'], ['./imagens/101037d4_v_d64/9559b240c3f265aeada6b172845f2c07/response.png']]","['./processadas/mascara_101037d4_v_d29.png', './processadas/mascara_101037d4_v_d44.png', './processadas/mascara_101037d4_v_d64.png']"
3161,aveia,fcf7cb39_v,fcf7cb39_rgb,2024-06-11,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517851585-1_plantio_11-06-24_colheita_05-11-24.kml,0.0,"[['./imagens/fcf7cb39_v_d29/ca9a06225a86cb07887c870210ef3616/response.png', './imagens/fcf7cb39_v_d29/36e103f8bae4f300a499ee469be47544/response.png', './imagens/fcf7cb39_v_d29/ca11204f75a434a9be8ce8d894f5f37e/response.png', './imagens/fcf7cb39_v_d29/3e9ff0aa70b97850742e307b81850b8a/response.png'], ['./imagens/fcf7cb39_v_d44/cf6f5735e9691ff9e28c061954458c04/response.png', './imagens/fcf7cb39_v_d44/d35856b047eb1c8abd95eddc0a98ba85/response.png'], ['./imagens/fcf7cb39_v_d64/6a8c5324fe7e52a3126a249685efece8/response.png', './imagens/fcf7cb39_v_d64/4a0590f7ddd8447df1a5478dc29850aa/response.png']]","['./processadas/mascara_fcf7cb39_v_d29.png', './processadas/mascara_fcf7cb39_v_d44.png', './processadas/mascara_fcf7cb39_v_d64.png']"
3162,aveia,55e45de2_v,55e45de2_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517987116-1_plantio_01-06-24_colheita_30-10-24.kml,0.0,"[['./imagens/55e45de2_v_d29/c771944ef65acc3572d112ff394576c9/response.png', './imagens/55e45de2_v_d29/5ba66bea081cae0c1cc527b299eed863/response.png'], ['./imagens/55e45de2_v_d44/6a8e3fbef0c833a397cdc346a2801d19/response.png'], ['./imagens/55e45de2_v_d64/012955be48b1acee4604e714fe4fbf70/response.png']]","['./processadas/mascara_55e45de2_v_d29.png', './processadas/mascara_55e45de2_v_d44.png', './processadas/mascara_55e45de2_v_d64.png']"
3163,aveia,9b4ddadb_v,9b4ddadb_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517575699-1_plantio_15-06-24_colheita_01-11-24.kml,0.0,"[['./imagens/9b4ddadb_v_d29/322f5b9cb8f654dfe4718ea2e199836b/response.png'], ['./imagens/9b4ddadb_v_d44/649e5857a37b61db367e7e459c740c56/response.png'], ['./imagens/9b4ddadb_v_d64/585cd61fd620b1c63e1291bebceb6f37/response.png', './imagens/9b4ddadb_v_d64/95e0032be9f21170f527c7acc095f6ef/response.png']]","['./processadas/mascara_9b4ddadb_v_d29.png', './processadas/mascara_9b4ddadb_v_d44.png', './processadas/mascara_9b4ddadb_v_d64.png']"
3164,aveia,97726f88_v,97726f88_rgb,2024-07-01,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518176346-1_plantio_01-07-24_colheita_15-10-24.kml,0.0,"[['./imagens/97726f88_v_d29/3fe645179a2f5c8cbeb33270a41b2199/response.png', './imagens/97726f88_v_d29/9fa133b6c9189d75bd7ad8eef775afa1/response.png', './imagens/97726f88_v_d29/df6947538290706772754057d17cb5a9/response.png'], ['./imagens/97726f88_v_d44/d583f4ec71e95e93d030c13a56ee1246/response.png', './imagens/97726f88_v_d44/02f847ba2c52a518a35f86d46f876f01/response.png'], ['./imagens/97726f88_v_d64/53f82572a155282206cb63357cec0a28/response.png', './imagens/97726f88_v_d64/e3dc23b88ccbe543928f28224343c13f/response.png', './imagens/97726f88_v_d64/a1d2351408093c61b790462d84b4236f/response.png']]","['./processadas/mascara_97726f88_v_d29.png', './processadas/mascara_97726f88_v_d44.png', './processadas/mascara_97726f88_v_d64.png']"
3165,aveia,0a9d40c6_v,0a9d40c6_rgb,2025-05-24,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520040966-1_plantio_24-05-25_colheita_11-10-25.kml,0.0,"[['./imagens/0a9d40c6_v_d29/09a26e4998bc6afbb27d1a11f444681d/response.png', './imagens/0a9d40c6_v_d29/3aedd7140f3002b9bea426a91e1345ba/response.png'], ['./imagens/0a9d40c6_v_d44/c997267ab7f0f46a7212ad02943f16c0/response.png', './imagens/0a9d40c6_v_d44/a8f5efa55f065ce2ecc8357115cfeddf/response.png'], ['./imagens/0a9d40c6_v_d64/8282791ae77a7ea548582dc0b8d24624/response.png', './imagens/0a9d40c6_v_d64/e6db99f93d8f234f35e51a4833b7d090/response.png']]","['./processadas/mascara_0a9d40c6_v_d29.png', './processadas/mascara_0a9d40c6_v_d44.png', './processadas/mascara_0a9d40c6_v_d64.png']"
3166,aveia,546a95a9_v,546a95a9_rgb,2025-06-02,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519600557-1_plantio_02-06-25_colheita_05-11-25.kml,0.0,"[['./imagens/546a95a9_v_d29/d90ea322b72c35d5de8047373a0fc557/response.png', './imagens/546a95a9_v_d29/8f09f38f26b8d69b9beb921a45055d85/response.png'], ['./imagens/546a95a9_v_d44/6502c3e793cde5b1630d1505240430f7/response.png', './imagens/546a95a9_v_d44/62d9e3ce4a7ca1c5a58d901fcbe0877b/response.png']]","['./processadas/mascara_546a95a9_v_d29.png', './processadas/mascara_546a95a9_v_d44.png']"
3167,aveia,39ee0faf_v,39ee0faf_rgb,2024-05-23,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517636436-1_plantio_23-05-24_colheita_20-09-24.kml,0.0,"[['./imagens/39ee0faf_v_d29/a970d079f043fddb0492439bcded5459/response.png', './imagens/39ee0faf_v_d29/d9cee6caa1a908b1101a15e6bd2ee69e/response.png'], ['./imagens/39ee0faf_v_d64/e3cabe2224c6f1294ad15bb76664e717/response.png', './imagens/39ee0faf_v_d64/5326221a040a8e56858b1091263faea0/response.png']]","['./processadas/mascara_39ee0faf_v_d29.png', './processadas/mascara_39ee0faf_v_d64.png']"
3168,aveia,42087c0e_v,42087c0e_rgb,2025-05-27,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519800898-1_plantio_27-05-25_colheita_10-10-25.kml,0.0,"[['./imagens/42087c0e_v_d29/85cab0b49f5ea28d8fc363bfd1f975b9/response.png'], ['./imagens/42087c0e_v_d44/bb0a539a00b610c4100dff467571dc45/response.png'], ['./imagens/42087c0e_v_d64/7c6e2cfcfa99ccb689f02eaa8925740c/response.png']]","['./processadas/mascara_42087c0e_v_d29.png', './processadas/mascara_42087c0e_v_d44.png', './processadas/mascara_42087c0e_v_d64.png']"
3169,aveia,58b53594_v,58b53594_rgb,2025-06-21,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519753581-1_plantio_21-06-25_colheita_03-10-25.kml,0.0,"[['./imagens/58b53594_v_d29/4b6eaeca2e39fb24cc81503c874868b7/response.png', './imagens/58b53594_v_d29/7a8ae9fbdfa4975ba9ed7a5e1d5c4358/response.png', './imagens/58b53594_v_d29/5e3fe59dedb4c2018b1facf5b105cdd9/response.png', './imagens/58b53594_v_d29/2f96e5b141751ffa7100a711aa8736e8/response.png'], ['./imagens/58b53594_v_d44/797ea6da028ac3a43098c61e0ee0c603/response.png', './imagens/58b53594_v_d44/1da43580edd0ae217ce60dac0f718f03/response.png', './imagens/58b53594_v_d44/816cbb282ba1c5a0ebd09e4fc01be13d/response.png']]","['./processadas/mascara_58b53594_v_d29.png', './processadas/mascara_58b53594_v_d44.png']"
3170,aveia,104aa5e9_v,104aa5e9_rgb,2024-06-06,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518001216-1_plantio_06-06-24_colheita_29-10-24.kml,0.0,"[['./imagens/104aa5e9_v_d29/c84717692bb24faab41a265c1cca2afb/response.png', './imagens/104aa5e9_v_d29/8b2b2698e6e8f6d8d907c0e0d012a4c2/response.png', './imagens/104aa5e9_v_d29/1cf1fa65ca63e12c3e07174570df8593/response.png'], ['./imagens/104aa5e9_v_d44/96f767c46170a663f7d83f085a74bb33/response.png', './imagens/104aa5e9_v_d44/6fa0a0f1d2e9d27722bfe0758189ccb3/response.png'], ['./imagens/104aa5e9_v_d64/dbb05d117a1c02eab8da36d3c330c28e/response.png', './imagens/104aa5e9_v_d64/66a88962fed01a30784c2c289a619c59/response.png', './imagens/104aa5e9_v_d64/45a64056d85b4fac2927d3713413fcbf/response.png']]","['./processadas/mascara_104aa5e9_v_d29.png', './processadas/mascara_104aa5e9_v_d44.png', './processadas/mascara_104aa5e9_v_d64.png']"
3171,aveia,b48cae7a_v,b48cae7a_rgb,2024-06-11,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517687326-1_plantio_11-06-24_colheita_10-11-24.kml,0.0,"[['./imagens/b48cae7a_v_d29/03b090f460578ad39dec60b96d5d7e41/response.png', './imagens/b48cae7a_v_d29/52b0bbba2c54fa5e498b9124b14a68d3/response.png', './imagens/b48cae7a_v_d29/d6d7ae12559879b2f77970d5971fd3a7/response.png', './imagens/b48cae7a_v_d29/ce60ac7b721933343e2499e0f3cfea3a/response.png', './imagens/b48cae7a_v_d29/763323f59d1e72c26ff0aa1f0ec70886/response.png', './imagens/b48cae7a_v_d29/7120da8a958ce2d0bd9477cc60d097eb/response.png'], ['./imagens/b48cae7a_v_d44/49cd80884535835820d268b732609876/response.png', './imagens/b48cae7a_v_d44/6409f628a3199b8d864733ea448c7d88/response.png', './imagens/b48cae7a_v_d44/0dc624edded3911b0b5da5ee7c02788a/response.png', './imagens/b48cae7a_v_d44/32dd621bf02b5726af03c61758e75ae8/response.png'], ['./imagens/b48cae7a_v_d64/7d71c3d879cbd67cb6cc6d2b0ee8b366/response.png', './imagens/b48cae7a_v_d64/ec25cbde3a1e77e7b28be904a1f1e896/response.png', './imagens/b48cae7a_v_d64/90baed57e22ab5a6b4310616c7f8680f/response.png', './imagens/b48cae7a_v_d64/617a25170ad734d39e8ad11aa0c5f600/response.png']]","['./processadas/mascara_b48cae7a_v_d29.png', './processadas/mascara_b48cae7a_v_d44.png', './processadas/mascara_b48cae7a_v_d64.png']"
3172,aveia,79c17633_v,79c17633_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517737363-1_plantio_21-05-24_colheita_08-10-24.kml,0.0,"[['./imagens/79c17633_v_d29/3145d1fd52d50c1a25f9705c91325f47/response.png'], ['./imagens/79c17633_v_d44/4fb4e1e52fae4389ba03ccd2ea6de4fc/response.png'], ['./imagens/79c17633_v_d64/0de0b10e2a368ac6aee91bc43835a53b/response.png']]","['./processadas/mascara_79c17633_v_d29.png', './processadas/mascara_79c17633_v_d44.png', './processadas/mascara_79c17633_v_d64.png']"
