cultura,ref_infra_v,ref_rgb,data,mes,path
feijão,5b24c4ea_v,5b24c4ea_rgb,2024-02-07,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517410581-1_plantio_07-02-24_colheita_02-05-24.kml
feijão,b3750268_v,b3750268_rgb,2025-02-18,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519094859-1_plantio_18-02-25_colheita_14-05-25.kml
feijão,04ac9d8d_v,04ac9d8d_rgb,2024-08-21,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518123014-1_plantio_21-08-24_colheita_01-12-24.kml
feijão,91886cd3_v,91886cd3_rgb,2025-02-21,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519482306-1_plantio_21-02-25_colheita_20-05-25.kml
feijão,e4080c91_v,e4080c91_rgb,2025-02-15,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519373991-1_plantio_15-02-25_colheita_11-05-25.kml
feijão,e890bfe6_v,e890bfe6_rgb,2025-02-28,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519592918-1_plantio_28-02-25_colheita_25-05-25.kml
feijão,f867ece7_v,f867ece7_rgb,2025-01-25,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519458697-1_plantio_25-01-25_colheita_25-04-25.kml
feijão,97ba9643_v,97ba9643_rgb,2024-03-15,3,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517350830-1_plantio_15-03-24_colheita_03-06-24.kml
feijão,5e63236b_v,5e63236b_rgb,2024-03-01,3,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517358869-1_plantio_01-03-24_colheita_25-05-24.kml
feijão,1d108230_v,1d108230_rgb,2024-01-29,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517362455-1_plantio_29-01-24_colheita_23-04-24.kml
feijão,2ee5e59a_v,2ee5e59a_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518382948-1_plantio_15-09-24_colheita_10-01-25.kml
feijão,4d45eca2_v,4d45eca2_rgb,2024-02-10,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517490674-1_plantio_10-02-24_colheita_15-05-24.kml
feijão,a1992068_v,a1992068_rgb,2024-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517929621-1_plantio_01-09-24_colheita_25-11-24.kml
feijão,e8365b45_v,e8365b45_rgb,2024-02-20,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517477537-1_plantio_20-02-24_colheita_05-05-24.kml
feijão,816d3144_v,816d3144_rgb,2024-08-21,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518517791-1_plantio_21-08-24_colheita_25-12-24.kml
feijão,ff71930c_v,ff71930c_rgb,2025-02-05,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518855269-1_plantio_05-02-25_colheita_10-06-25.kml
feijão,73f8392c_v,73f8392c_rgb,2025-03-05,3,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519023292-1_plantio_05-03-25_colheita_20-05-25.kml
feijão,299023a2_v,299023a2_rgb,2025-02-20,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519145751-1_plantio_20-02-25_colheita_10-06-25.kml
feijão,f33104e3_v,f33104e3_rgb,2025-02-01,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519471824-1_plantio_01-02-25_colheita_01-05-25.kml
feijão,4beeeacb_v,4beeeacb_rgb,2025-02-16,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519479516-1_plantio_16-02-25_colheita_12-05-25.kml
feijão,e43b49d5_v,e43b49d5_rgb,2025-02-20,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519503290-1_plantio_20-02-25_colheita_20-05-25.kml
feijão,2454a9bd_v,2454a9bd_rgb,2025-01-26,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519215980-1_plantio_26-01-25_colheita_21-04-25.kml
feijão,2d876805_v,2d876805_rgb,2025-02-22,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519484501-1_plantio_22-02-25_colheita_18-05-25.kml
feijão,42d84597_v,42d84597_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518603131-1_plantio_01-10-24_colheita_01-01-25.kml
feijão,678b3b3e_v,678b3b3e_rgb,2024-08-22,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518425593-1_plantio_22-08-24_colheita_28-11-24.kml
feijão,a9b8a857_v,a9b8a857_rgb,2025-01-30,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519131974-1_plantio_30-01-25_colheita_25-04-25.kml
feijão,d944b128_v,d944b128_rgb,2024-09-10,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518310143-1_plantio_10-09-24_colheita_01-12-24.kml
feijão,e8fa77dd_v,e8fa77dd_rgb,2024-09-10,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518462417-1_plantio_10-09-24_colheita_04-12-24.kml
feijão,a4387844_v,a4387844_rgb,2024-02-16,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517317994-1_plantio_16-02-24_colheita_01-05-24.kml
feijão,b681e973_v,b681e973_rgb,2024-09-11,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518390290-1_plantio_11-09-24_colheita_20-12-24.kml
feijão,a1f0881d_v,a1f0881d_rgb,2024-10-09,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518875001-1_plantio_09-10-24_colheita_26-12-24.kml
feijão,93797787_v,93797787_rgb,2024-09-08,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518482596-1_plantio_08-09-24_colheita_02-12-24.kml
feijão,04424545_v,04424545_rgb,2025-01-05,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518881157-1_plantio_05-01-25_colheita_10-05-25.kml
feijão,24b8478b_v,24b8478b_rgb,2024-02-15,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517434652-1_plantio_15-02-24_colheita_25-05-24.kml
feijão,eb2f6c26_v,eb2f6c26_rgb,2025-02-21,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519541369-1_plantio_21-02-25_colheita_12-05-25.kml
feijão,f6a37c6b_v,f6a37c6b_rgb,2025-02-06,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519546401-1_plantio_06-02-25_colheita_30-05-25.kml
feijão,85a5fb69_v,85a5fb69_rgb,2024-02-05,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517324002-1_plantio_05-02-24_colheita_12-05-24.kml
feijão,c396d08e_v,c396d08e_rgb,2025-02-21,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519669909-1_plantio_21-02-25_colheita_20-05-25.kml
feijão,c7b2de5d_v,c7b2de5d_rgb,2024-02-13,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517393952-1_plantio_13-02-24_colheita_13-05-24.kml
feijão,eb7b8806_v,eb7b8806_rgb,2025-01-26,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519365954-1_plantio_26-01-25_colheita_06-05-25.kml
feijão,38e861ce_v,38e861ce_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518024620-1_plantio_15-09-24_colheita_17-12-24.kml
feijão,085e9fa0_v,085e9fa0_rgb,2025-01-30,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519346026-1_plantio_30-01-25_colheita_30-04-25.kml
feijão,38541c64_v,38541c64_rgb,2024-02-15,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517547863-1_plantio_15-02-24_colheita_30-05-24.kml
feijão,79a0ac7e_v,79a0ac7e_rgb,2024-09-07,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518651009-1_plantio_07-09-24_colheita_15-12-24.kml
feijão,83863102_v,83863102_rgb,2025-02-10,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519581119-1_plantio_10-02-25_colheita_06-05-25.kml
feijão,ed37b640_v,ed37b640_rgb,2024-03-18,3,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517571286-1_plantio_18-03-24_colheita_01-06-24.kml
feijão,93217861_v,93217861_rgb,2024-09-27,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518613084-1_plantio_27-09-24_colheita_21-12-24.kml
feijão,b724028b_v,b724028b_rgb,2024-02-24,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517347980-1_plantio_24-02-24_colheita_30-05-24.kml
feijão,ba9187e4_v,ba9187e4_rgb,2024-02-03,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517400620-1_plantio_03-02-24_colheita_18-05-24.kml
feijão,49be0e7d_v,49be0e7d_rgb,2025-02-28,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519550047-1_plantio_28-02-25_colheita_01-06-25.kml
feijão,1333e3c2_v,1333e3c2_rgb,2024-01-18,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517400408-1_plantio_18-01-24_colheita_22-04-24.kml
feijão,3f0db43e_v,3f0db43e_rgb,2024-02-18,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517263718-1_plantio_18-02-24_colheita_13-05-24.kml
feijão,b54cd41c_v,b54cd41c_rgb,2025-01-25,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519240355-1_plantio_25-01-25_colheita_20-04-25.kml
feijão,6bf4aa33_v,6bf4aa33_rgb,2024-11-10,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518629406-1_plantio_10-11-24_colheita_15-03-25.kml
feijão,a5cdac85_v,a5cdac85_rgb,2025-01-15,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519212205-1_plantio_15-01-25_colheita_10-04-25.kml
feijão,f7b8dbb2_v,f7b8dbb2_rgb,2025-01-10,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519208208-1_plantio_10-01-25_colheita_05-04-25.kml
feijão,cb81aa82_v,cb81aa82_rgb,2025-03-06,3,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519625409-1_plantio_06-03-25_colheita_11-06-25.kml
feijão,a1998522_v,a1998522_rgb,2025-02-07,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518946025-1_plantio_07-02-25_colheita_20-05-25.kml
feijão,32d47c4f_v,32d47c4f_rgb,2024-02-19,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517463848-1_plantio_19-02-24_colheita_14-05-24.kml
feijão,c2ffcb6b_v,c2ffcb6b_rgb,2024-11-22,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518449558-1_plantio_22-11-24_colheita_15-02-25.kml
feijão,94b6f727_v,94b6f727_rgb,2025-10-16,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_520195487-1_plantio_16-10-25_colheita_04-01-26.kml
feijão,4d547a70_v,4d547a70_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518270567-1_plantio_21-09-24_colheita_15-12-24.kml
feijão,134346b5_v,134346b5_rgb,2025-02-10,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519571655-1_plantio_10-02-25_colheita_11-05-25.kml
feijão,7e91742a_v,7e91742a_rgb,2024-02-21,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517408931-1_plantio_21-02-24_colheita_28-05-24.kml
feijão,93cbf21f_v,93cbf21f_rgb,2025-02-27,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519310359-1_plantio_27-02-25_colheita_23-05-25.kml
feijão,6841bdfb_v,6841bdfb_rgb,2024-09-25,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518283260-1_plantio_25-09-24_colheita_19-12-24.kml
feijão,7de3dd80_v,7de3dd80_rgb,2024-03-10,3,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517633212-1_plantio_10-03-24_colheita_03-06-24.kml
feijão,508e5d66_v,508e5d66_rgb,2024-10-20,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518944965-1_plantio_20-10-24_colheita_20-01-25.kml
feijão,6fbafb4c_v,6fbafb4c_rgb,2025-02-10,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519432893-1_plantio_10-02-25_colheita_05-05-25.kml
feijão,034876ef_v,034876ef_rgb,2025-01-17,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519236676-2_plantio_17-01-25_colheita_28-05-25.kml
feijão,bae11b25_v,bae11b25_rgb,2025-01-26,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519300049-1_plantio_26-01-25_colheita_21-04-25.kml
feijão,b9df52df_v,b9df52df_rgb,2025-02-26,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519373541-1_plantio_26-02-25_colheita_22-05-25.kml
feijão,9d32edb5_v,9d32edb5_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518386344-1_plantio_15-09-24_colheita_19-12-24.kml
feijão,d58153a3_v,d58153a3_rgb,2024-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518946451-1_plantio_15-10-24_colheita_08-01-25.kml
feijão,0f73c4ec_v,0f73c4ec_rgb,2024-09-03,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518097916-1_plantio_03-09-24_colheita_25-12-24.kml
feijão,688da164_v,688da164_rgb,2024-02-22,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517478753-1_plantio_22-02-24_colheita_20-05-24.kml
feijão,fd472c72_v,fd472c72_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518630171-1_plantio_01-10-24_colheita_16-12-24.kml
feijão,30257f1f_v,30257f1f_rgb,2024-02-28,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517521754-1_plantio_28-02-24_colheita_25-05-24.kml
feijão,901fbdf5_v,901fbdf5_rgb,2025-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_520124557-1_plantio_15-10-25_colheita_15-01-26.kml
feijão,ec233756_v,ec233756_rgb,2024-02-05,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517309393-1_plantio_05-02-24_colheita_25-04-24.kml
feijão,b6732cf6_v,b6732cf6_rgb,2024-05-01,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517886804-1_plantio_01-05-24_colheita_15-09-24.kml
feijão,216b357f_v,216b357f_rgb,2024-10-26,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518974244-1_plantio_26-10-24_colheita_25-01-25.kml
feijão,48b4edc8_v,48b4edc8_rgb,2024-02-09,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517349785-1_plantio_09-02-24_colheita_25-04-24.kml
feijão,1f3b95eb_v,1f3b95eb_rgb,2025-10-16,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_520195788-1_plantio_16-10-25_colheita_04-01-26.kml
feijão,4c603d55_v,4c603d55_rgb,2024-03-05,3,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517523639-1_plantio_05-03-24_colheita_29-05-24.kml
feijão,d03703a3_v,d03703a3_rgb,2024-09-10,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518520660-1_plantio_10-09-24_colheita_01-01-25.kml
feijão,bc7d6eab_v,bc7d6eab_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518535555-1_plantio_21-09-24_colheita_15-12-24.kml
feijão,56863232_v,56863232_rgb,2024-02-16,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517315578-1_plantio_16-02-24_colheita_10-05-24.kml
feijão,11897e64_v,11897e64_rgb,2025-01-30,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519428937-1_plantio_30-01-25_colheita_26-04-25.kml
feijão,a39dc005_v,a39dc005_rgb,2024-02-05,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517379069-1_plantio_05-02-24_colheita_30-04-24.kml
feijão,26d867b9_v,26d867b9_rgb,2025-02-25,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519530557-1_plantio_25-02-25_colheita_20-05-25.kml
feijão,44f84f39_v,44f84f39_rgb,2024-02-21,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517416819-1_plantio_21-02-24_colheita_21-05-24.kml
feijão,2238c439_v,2238c439_rgb,2024-02-20,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517425379-1_plantio_20-02-24_colheita_15-05-24.kml
feijão,a7e90e65_v,a7e90e65_rgb,2025-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_520185177-1_plantio_01-09-25_colheita_01-12-25.kml
feijão,31dceed9_v,31dceed9_rgb,2024-02-06,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517425896-1_plantio_06-02-24_colheita_25-04-24.kml
feijão,1df1a3fb_v,1df1a3fb_rgb,2024-10-10,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518317701-1_plantio_10-10-24_colheita_15-01-25.kml
feijão,abaafda4_v,abaafda4_rgb,2024-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518389401-1_plantio_01-09-24_colheita_01-12-24.kml
feijão,49a5dd6d_v,49a5dd6d_rgb,2024-09-25,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518414633-1_plantio_25-09-24_colheita_19-12-24.kml
feijão,757c0789_v,757c0789_rgb,2025-02-12,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519339814-1_plantio_12-02-25_colheita_08-05-25.kml
feijão,c404bb65_v,c404bb65_rgb,2024-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518825021-1_plantio_15-10-24_colheita_31-01-25.kml
feijão,7dcac163_v,7dcac163_rgb,2024-02-20,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517331160-1_plantio_20-02-24_colheita_15-05-24.kml
feijão,2dc86cfd_v,2dc86cfd_rgb,2024-12-31,12,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518984469-1_plantio_31-12-24_colheita_26-03-25.kml
feijão,0765f0b6_v,0765f0b6_rgb,2025-01-30,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519549947-1_plantio_30-01-25_colheita_25-04-25.kml
feijão,fcb5c201_v,fcb5c201_rgb,2025-02-01,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518880917-1_plantio_01-02-25_colheita_15-05-25.kml
feijão,49d6c5d0_v,49d6c5d0_rgb,2024-09-05,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518543257-1_plantio_05-09-24_colheita_10-12-24.kml
feijão,75ea393d_v,75ea393d_rgb,2024-10-16,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518318762-1_plantio_16-10-24_colheita_09-01-25.kml
feijão,abd5496a_v,abd5496a_rgb,2024-09-30,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518778760-1_plantio_30-09-24_colheita_10-01-25.kml
feijão,1f15437a_v,1f15437a_rgb,2025-02-28,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519451237-1_plantio_28-02-25_colheita_13-05-25.kml
feijão,9f0ee5eb_v,9f0ee5eb_rgb,2024-02-16,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517459518-1_plantio_16-02-24_colheita_01-05-24.kml
feijão,bc577a41_v,bc577a41_rgb,2024-02-05,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517408757-1_plantio_05-02-24_colheita_30-04-24.kml
feijão,e321452b_v,e321452b_rgb,2024-09-16,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518702553-1_plantio_16-09-24_colheita_01-12-24.kml
feijão,dc464c2f_v,dc464c2f_rgb,2025-02-19,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519517262-1_plantio_19-02-25_colheita_15-05-25.kml
feijão,b5f2bbc1_v,b5f2bbc1_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518413045-1_plantio_15-09-24_colheita_15-01-25.kml
feijão,d924c772_v,d924c772_rgb,2024-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518661339-1_plantio_01-09-24_colheita_01-01-25.kml
feijão,223eae2f_v,223eae2f_rgb,2025-01-13,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519352002-1_plantio_13-01-25_colheita_29-03-25.kml
feijão,edfc8a9d_v,edfc8a9d_rgb,2025-02-17,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519503227-1_plantio_17-02-25_colheita_19-05-25.kml
feijão,15acb7ca_v,15acb7ca_rgb,2025-09-28,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519917433-1_plantio_28-09-25_colheita_28-12-25.kml
feijão,487046db_v,487046db_rgb,2024-02-15,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517393892-1_plantio_15-02-24_colheita_02-05-24.kml
feijão,f201aae5_v,f201aae5_rgb,2024-02-20,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517465359-1_plantio_20-02-24_colheita_20-05-24.kml
feijão,a8288c99_v,a8288c99_rgb,2024-02-01,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517394738-1_plantio_01-02-24_colheita_10-05-24.kml
feijão,f395d105_v,f395d105_rgb,2024-02-29,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517525983-1_plantio_29-02-24_colheita_20-05-24.kml
feijão,9cc5656e_v,9cc5656e_rgb,2024-09-20,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518438084-1_plantio_20-09-24_colheita_20-12-24.kml
feijão,38f4642d_v,38f4642d_rgb,2024-02-05,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517353025-1_plantio_05-02-24_colheita_10-05-24.kml
feijão,5ee6eda6_v,5ee6eda6_rgb,2025-02-15,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_519494791-1_plantio_15-02-25_colheita_02-06-25.kml
feijão,d302bf3d_v,d302bf3d_rgb,2024-03-08,3,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517620510-1_plantio_08-03-24_colheita_05-05-24.kml
feijão,29ddb147_v,29ddb147_rgb,2024-03-10,3,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517509503-1_plantio_10-03-24_colheita_10-06-24.kml
feijão,84d9b2aa_v,84d9b2aa_rgb,2024-02-20,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_517468604-1_plantio_20-02-24_colheita_15-05-24.kml
feijão,30c2811d_v,30c2811d_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_FEIJAO/FEIJÃO_518281694-1_plantio_01-10-24_colheita_25-12-24.kml
